comentario,comunidade_link,comunidade_texto,data_comentario,link_topico,nome_comentador,nome_topico,num_comentario
"Merece ir para a descrição da comunidade:Você sabia? Que ""os interesses americanos ao sul do Rio Grande se esgotam da Província de Yucatán""?E destaque também para:Mare nostrumPodemos imaginar a seguinte situação geo estratégica: Cuba, Venezuela e México, as três maiores potências militares do Caribe e os dois primeiros os maiores produtores de petróleo da região; Jamaica e Nicarágua dominadas. Os demais países do istmo da América Central assim como as demais ilhas não contam para nada, serão facilmente dominados. As potências européias que têm possessões caribenhas – Inglaterra, França e Holanda – dificilmente interviriam. Portanto, além do controle quase absoluto da América do Sul, o Caribe torna-se um verdadeiro Mare Nostrum comunista. URSAL em marcha batida.",http://orkut.google.com/c87091.html,Olavo de Carvalho nos odeia!,2 de agosto de 2006,http://orkut.google.com/c87091-t142ca755e408d39b.html,Henrique J - ,Mais um chilique (1),3
"""O servilismo, omissões, bobagens ou qualquer outra classificação que se queira dar aos atos do governo Lula na arena sul-americana, só podem ser entendidos como táticas de garantia da reeleição e inseridas na estratégia maior do Foro de São Paulo.http://www.midiasemmascara.com.br/artigo.php?sid=4836No momento, é conveniente que o sr. Lula pareça conciliador, que fale em contratos, em soberania, enquanto também acena para a platéia mais à esquerda. No encontro com os companheiros em Puerto Iguazú no dia 04/05, defendeu a integração política e econômica da região. Ninguém parece entender que ele fala da mesma URSAL.""",http://orkut.google.com/c87091.html,Olavo de Carvalho nos odeia!,7 de maio de 2006,http://orkut.google.com/c87091-t12e264ccf362cf64.html,Henrique J - ,Nacionalização: tática do FSP para chegar à URSAL,1
"--Alguém conseguiu ver, ler ou ouvir um só comentarista da grande mídia fazendo alguma alusão à coordenação do Foro e daí tenha explicado as profundas implicações  dessa articulação no affair não tão gasoso da Bolívia? Um só que tenha vislumbrado o plano de conjunto da URSAL? Um só, além do jornalista Olavo de Carvalho? Algum outro na grande imprensa que seja capaz de lembrar a NEP de Lênin e dela tirar alguma lição? Algum outro, além de uns poucos do Mídia Sem Máscara?--Por isso que eu gosto do Olavo e do seu rebanho.",http://orkut.google.com/c87091.html,Olavo de Carvalho nos odeia!,7 de maio de 2006,http://orkut.google.com/c87091-t12e264ccf362cf64.html,アレサンドロ Alessandro - ,Nacionalização: tática do FSP para chegar à URSAL,2
URSAL é um nome bacana. Mas qual será o símbolo? A foice e o martelo novamente?,http://orkut.google.com/c87091.html,Olavo de Carvalho nos odeia!,7 de maio de 2006,http://orkut.google.com/c87091-t12e264ccf362cf64.html,アレサンドロ Alessandro - ,Nacionalização: tática do FSP para chegar à URSAL,3
"As Guianas e o Suriname também fariam parte da URSAL (ou URSA, ou URSSA, sei lá)???",http://orkut.google.com/c87091.html,Olavo de Carvalho nos odeia!,8 de maio de 2006,http://orkut.google.com/c87091-t12e264ccf362cf64.html,Roberto Prado Domingues - ,Nacionalização: tática do FSP para chegar à URSAL,6
"Putin e seu títere, Medvedev, são tão “empenhados no projeto globalista” que só tomam enrabadas da Otan... Não é à toa que se opõem resolutamente ao projeto autonomista do Kosovo e a instalação (em franco prosseguimento) de mísseis e radares nos ex-satélites soviéticos. Simplesmente, não faz sentido pensar que colaborem com algum grupo ‘globalista’. Os EUA só são ‘unilaterais’ como recurso último. Seu “poder pegajoso”, isto é, dado pela sedução do mercado e seu, quase, monopsônio atrela diversas nações a seus consumidores. Não faz sentido crer que um Lula, p.ex., troque isto e as promessas do mercado para biocombustíveis por promessas vagas e sem futuro de uma Ursal ou qualquer outra natimorta organização latino-americana. Dizer-se de ‘direita’ e se postar contrário à globalização é fazer justamente o jogo populista da esquerda fossilizada que não tem mais nada a oferecer.",http://orkut.google.com/c42033749.html,Olavo de Carvalho do B,25 de julho de 2008,http://orkut.google.com/c42033749-tc1c77248299f7579.html,Anselmo Heidrich - ,"Rússia, Brzezinski, Obama e a Nova Ordem Mundial",11
"Chaves, em verdade, nunca quis aceitar a participação da Venezuela no Mercosul, por uma razão muito simples: ELE SÓ TEM PETRÓLEO.A Venezuela representa o quarto mercado consumidor brasileiro e, por essa razão, Chaves ataca a oposição daqui para que esta leve a culpa da sua não participação no livre comércio.A esquerdocracia hipócrita encontra terreno fértil na dita oposição brasileira que se ""abala"" com as palavras do megalomaníaco.Chaves sonhava com um gasoduto poderoso, capaz de controlar o sistema energético brasileiro. Entretanto, depois da experiência boliviana, aprendeu que o Brasil também tem energia.Agora, suas inteções de acordos comerciais e armamentistas com o Irã estão escancaradas. Basta assistirmos a TeleSur e a quantidade de programas mussulmanos agora transmitidos.Mas, o sujeito é tão cara-de-pau que vai ao ar, em rede nacional, dizer que sua revolução é baseada em Cristo.Eu morro e não vejo tudo... O cara quer acordo com os mussulmanos, fundamenta sua revolução nos princípios cristãos e ainda se acha o todo-poderoso Presidente da URSAL LATRINA .",http://orkut.google.com/c42033749.html,Olavo de Carvalho do B,20 de dezembro de 2007,http://orkut.google.com/c42033749-tfccbd90c4723eb17.html,Fabiana Vargas - ,Revolta de Chaves:Mercosul fecha acordo com Israel,1
"Delenda Carthago (Cartago deve ser destruída). Catão dizia sempre isso, no  fim de todos os seus discursos.Depois da queda do Muro de Berlim em 1989, Fidel Castro convocou em 1990,  junto com Luis Inácio “Lula” da Silva e o PT, partidos estrangeiros, grupos  guerrilheiros, organizações criminosas, ... da América Latina, a uma  reunião na cidade de São Paulo onde se associaram numa organização  denominada Foro de São Paulo.O objetivo do Foro de São Paulo é o de apoiar política e financeiramente a  implantação do comunismo na América Latina. Atualmente, é implantado por  diversos modos, através de meios gramscistas, via partidos de esquerda,  “Círculos Bolivarianos”, para a concretização da URSAL (União das  Repúblicas Socialistas da América Latina).Este espaço é para a formulação de idéias que levem à neutralização do  totalitário FORO DE SÃO PAULO!Delenda Chaves, Fidel, Evo, Lula, FARC, MST, Comunistas, Esquerdopatas,...Delenda URSAL (atualmente batizada de UNASUL)!Convido p/ a Comu DELENDA FORO DE SÃO PAULO:http://www.orkut.com.br/Main#Community.aspx?cmm=42203706Esta Comu combate o comunismo bolivariano e os entreguistas brasileiros que  querem destruir as nossas FFAA, a começar pelo apedeuta-mor.Junte-se a nós.",http://orkut.google.com/c69076557.html,O País dos Petralhas,30 de novembro de 2008,http://orkut.google.com/c69076557-tcdae706072b42ef4.html,Adonai Camargo - ,DELENDA FORO DE SÃO PAULO,1
"Delenda Carthago (Cartago deve ser destruída). Catão dizia sempre isso, no  fim de todos os seus discursos.Depois da queda do Muro de Berlim em 1989, Fidel Castro convocou em 1990,  junto com Luis Inácio “Lula” da Silva e o PT, partidos estrangeiros, grupos  guerrilheiros, organizações criminosas, ... da América Latina, a uma  reunião na cidade de São Paulo onde se associaram numa organização  denominada Foro de São Paulo.O objetivo do Foro de São Paulo é o de apoiar política e financeiramente a  implantação do comunismo na América Latina. Atualmente, é implantado por  diversos modos, através de meios gramscistas, via partidos de esquerda,  “Círculos Bolivarianos”, para a concretização da URSAL (União das  Repúblicas Socialistas da América Latina).Este espaço é para a formulação de idéias que levem à neutralização do  totalitário FORO DE SÃO PAULO!Delenda Chaves, Fidel, Evo, Lula, FARC, MST, Comunistas, Esquerdopatas,...Delenda URSAL (atualmente batizada de UNASUL)!Convido p/ a Comu DELENDA FORO DE SÃO PAULO:http://www.orkut.com.br/Main#Community.aspx?cmm=42203706Esta Comu combate o comunismo bolivariano e os entreguistas brasileiros que  querem destruir as nossas FFAA, a começar pelo apedeuta-mor.Junte-se a nós.",http://orkut.google.com/c7910875.html,Olavo de Carvalho e Mainardi,30 de novembro de 2008,http://orkut.google.com/c7910875-t35ac6d2eb1f4f952.html,Adonai Camargo - ,DELENDA FORO DE SÃO PAULO,1
"A URSAL (União das Repúblicas Socialistas da América Latina), ou seja, o imenso continente sul-americano composto por repúblicas comunistas sob seu comando único, é o sonho já declarado por Hugo Rafael Chávez Frías.No Brasil segundo a tese projetada no TOA (Teatro de Operações da Amazônia) é a da tentativa de anexação de Roraima e parte da Guiana, como ação diversionária de Chávez. Em paralelo, ele abriria uma segunda frente no Acre, com apoio da Bolívia, o seu protetorado. A máxima militar romana “Dividir para conquistar” aplicar-se-ia totalmente nessas ações. Para isso, haveria apoio externo dos vizinhos “socialistas” com tropas e recursos contra o Brasil, como de praxe. Internamente, sofreríamos ações de grupos previamente armados, como o MST, Via Campesina, MTST, entre outros, coordenados pelas ongs vermelhas já aqui instaladas, e partidos de esquerda. As FARC, por sua vez, atacariam alvos em território brasileiro, em apoio ao plano de Chávez, que as subsidia. Você acredita que ele é capaz de chagar ao comando de toda a américa latina? Você é a favor ou contra Hugo Chávez?Veja mais em: http://www.brasilwiki.com.br/noticia.cfm?id_noticia=2937",http://orkut.google.com/c93253.html,Política e História,5 de novembro de 2007,http://orkut.google.com/c93253-t6d8b3b5278e1fefb.html,Con e Mi .'. - ,Hugo Chávez URSAL. Isso é possível?,1
"Viva o PTViva a URSAL - União das Repúblicas Socialistas da América LatrinaVamos implantar o COMUNISMO por aqui também, como quer o PT",http://orkut.google.com/c43577693.html,"Política, história e cidadania",21 de dezembro de 2008,http://orkut.google.com/c43577693-t16b2f12cb6cf0cee.html,AQUILES o comunista - ,ISTO É O COMUNISMO,4
"Nós,os comunas, admiradores do LULLA, CHAVEZ, FIDEL, INDIO MORALES, LUGO temos sempre em nossa mente a implantação da URSAL.O que é a URSAL?URSAL - União das Repúblicas Socialistas da América Latrina",http://orkut.google.com/c43577693.html,"Política, história e cidadania",21 de dezembro de 2008,http://orkut.google.com/c43577693-tfbc1457eee3c4ed8.html,AQUILES o comunista - ,"Nós, os comunas, somos o futuro do Brasil",1
".Espere o alinhamento final entre Lulla e Chávez e a conclusão do projeto URSAL. Ano que vem começa, depois das eleições ""democráticas"" no Brasil e na Venezuela.Já ouvi petista falando em paredón, aguardem.",http://orkut.google.com/c19389528.html,PT odeia liberdade d expressão,8 de setembro de 2006,http://orkut.google.com/c19389528-tfd71519c81dbe99d.html,Ariosto Bortolotto - ,Orkut em verde e amarelo,4
"O Socialismo do Século XXI é um conceito idealizado pelo intelectual teuto-mexicano Heinz Dieterich Steffan desde 1996 e que vem sendo muito difundido pelo Presidente Hugo Chávez.Chávez vem realizando um governo comprometido com a libertação de seu povo, seguindo obstinadamente os preceitos do Socialismo do Século XXI, que pretende implementar na Venezuela semeando uma nova ética socialista; uma democracia profunda, popular e participativa e um modelo produtivo socialista sob o sabre de Símon Bolívar.Segundo Dieterich em que se distingue o Socialismo do Século XXI da civilização burguesa ? Em sua institucionalidade ! Isso significa que hoje deve-se lutar para substituir a institucionalidade do status quo, ou seja: 1º- A economia de mercado pela economia de valor democraticamente planejada; 2º- O Estado classista por uma administração de assuntos públicos a serviço das maiorias e 3º- A democracia plutocrática pela democracia direta.Este é o projeto histórico a que Dieterich chama Socialismo do Século XXI.O Presidente Lula, aliado de primeira hora do grande Chávez,do índio Evo, de Correa e Lucho, dá mais uma prova de sua opção bolivariana para a América Latina.Recomendo aos reacionários aqui que aprimorem seu espanhol, pois a URSAL em breve será a nossa nova realidade.Saudações.",http://orkut.google.com/c43577693.html,"Política, história e cidadania",26 de julho de 2008,http://orkut.google.com/c43577693-tfe74c77eefe02e39.html,Mário Agostinho - ,"Companheiros, sobre o socialismo do século XXI",1
O socialismo do século XXI é a única salvação para a América Latina.Bendito seja Chavez que coloca barreiras no imperialismo estadunidense e promove o bloco URSAL.Chega de sermos explorados pelos estadunidenses que não se importam se há milhões de pessoas passando fome mas no seu próprio bolso.,http://orkut.google.com/c43577693.html,"Política, história e cidadania",26 de julho de 2008,http://orkut.google.com/c43577693-tfe74c77eefe02e39.html,Marco Pelosini - ,"Companheiros, sobre o socialismo do século XXI",2
"De todas as razões possíveis para transferir uma escola de excelência e de tradição como a ESG para a capital federal, portanto, as únicas que eu consideraria ‘de peso’ seriam justamente as que mais me agradam em Brasília: a facilidade de locomoção, de estacionamento e os níveis de violência incomparavelmente menores do que os do Rio de Janeiro e, portanto, ainda toleráveis. Quaisquer outras razões além destas não têm a menor justificativa e estão, sim, por trás de intenções duvidosas – como assim o está todo o novo plano estratégico de defesa (em minúscula mesmo) diga-se de passagem. Plano este, aliás, do qual, do papel, só sairá mesmo o que convier aos planos petistas (e aqui leia-se os planos da URSAL – união das repúblicas socialistas da américa-latina, ou seja lá o nome que se queira dar aos países formadores do bloco latino do novo socialismo do século XXI) e não o fortalecimento de nossas atuais Forças Armadas, como se iludem alguns de seus atuais membros mais importantes. .A transferência da ESG para Brasília, nesse contexto, portanto, certamente poderá ocorrer – e rapidamente. Já a renovação de nossos armamentos, isso fica sendo feito aos poucos, de modo que, lá para 2030, 2050, quando não existir mais Brasil (pelo menos não como o conhecemos hoje), aí, sim, teremos nossas Forças Armadas dignas de um país continental como o Brasil... Me engana que eu gosto....Rebecca Santoro..http://www.imortaisguerreiros.com/destaques.htm#289109159",http://orkut.google.com/c63274069.html,Amazônia! Tua Riqueza é Nossa.,6 de dezembro de 2008,http://orkut.google.com/c63274069-t7fa1e6c780069f74.html,Maria Brasil - ,Nova Estrat. Nacional de Defesa q/ politizar (ESG),2
